0,029322937061239118;-4,778654350553277
-1,0606896517781044;-3,471963251237161
-1,784694395452974;-2,410362899603025
-1,041937466757092;-2,371148211192276
-1,4336132397152275;-3,555348726130534
-1,5567004667299045;-4,613368933362029
-0,09331713633724137;-1,746142094143207
-0,873057259360813;-4,103246205719019
-1,1128930096760057;-3,3952459101605332
-0,018348704727041865;-1,9962921188420508
-0,47138281651266467;-2,3471958111919733
-2,3656246722939223;-2,0552465871138073
-1,799669185410628;-3,184169598095372
-1,273048835589563;-2,912857215702474
-1,1733739740754374;-3,9361595311103748
-1,703112067474057;-3,528297762252024
-1,1624540364976057;-3,0423056511306075
-0,6011576580477523;-3,48468430797643
-0,940431260126366;-4,031118298076601
-0,43473054799185973;-2,999076186688639
-0,09793912547297312;-3,0480614083468955
-1,9560571542369973;-1,948851132529021
-0,7141251593527891;-2,3705523495782015
-2,3050680369410763;-3,244211597393817
-1,9273453228941315;-1,9076531611694736
-1,9091679484761426;-1,6338114220352937
0,6165953054114726;-4,489267164161559
-0,08176973922410458;-3,5569864225072423
-1,7912247066772398;-3,4436300265269892
-1,3420555672768035;-2,192517784547558
-1,626553526227537;-1,8252087253478178
-2,3685239188668117;-1,4824450639268894
-1,7582183794982829;-3,2031541137158985
-0,462291777815689;-1,8352602916496175
-2,258055464114171;-1,3614458482665586
-0,6956913212471221;-2,8661474740750177
-0,16164731205839256;-1,9426660556295898
