-1,172272080371604;-4,3894741861141755
-1,1315835707862485;-3,3043097045020993
-1,2720614594479858;-5,180297356421218
-5,755610037720388;-4,55291123703766
-3,002597370654779;-5,773756668799037
-0,10071683427074207;-4,111288430371547
-0,9257928260878026;-3,767345651099465
-1,674740897819564;-5,46615620748788
-0,21164703273881136;-2,7990532193571838
-4,286717449287161;-4,284811722258926
-2,400972004237702;-3,8781425904161706
-0,0092643707157114;-3,7042887955332184
-3,8555439146246924;-3,829803835676842
-2,5901225561473202;-6,779164527420033
-1,2256947015513715;-3,9080264151254243
-0,42383152365579013;-3,44725452156794
-2,300215948744327;-3,0154098858899676
-2,264662427148241;-4,937629664788253
-3,0043455287606013;-3,455123882865526
0,09879894516252685;-0,84495928283796
-2,6771536426914815;-6,392538045388063
-2,0339047617869315;-2,689374112319328
-1,9083319648871186;-2,4912464737118443
0,09850990655810365;-2,376384732304216
-4,409672988806855;-5,382989657697261
-0,3776201852470231;-5,04395407636888
-1,6036268335403003;-5,943818312985115
-1,4078161454180549;-2,838620922561443
-2,265422426691576;-3,3505043558751892
-3,95116085860041;-6,6195106253184335
-3,5419505883241715;-6,909287717370811
0,1109583566094745;-4,708438510744866
-1,4686242102817952;-4,867750592988461
0,22786476978413184;-2,212925538795319
-2,184389642963002;-7,249323356304954
-1,851370106997002;-3,4079501150991676
